Day,Adams,Asotin,Benton,Chelan,Clallam,Clark,Columbia,Cowlitz,Douglas,Ferry,Franklin,Garfield,Grant,Grays Harbor,Island,Jefferson,King,Kitsap,Kittitas,Klickitat,Lewis,Lincoln,Mason,Okanogan,Out of WA,Pacific,Pend Oreille,Pierce,San Juan,Skagit,Skamania,Snohomish,Spokane,Stevens,Thurston,Wahkiakum,Walla Walla,Whatcom,Whitman,Yakima
2020-06-29,3.5832648,0.48246965,34.476612,11.133286,1.7581959,17.767418,0.5900909,5.3670444,8.489677,1.3875111,33.763287,-0.49918255,20.145914,2.1406617,1.4110088,0.36806327,121.38793,8.374464,4.6974716,0.9118768,2.1074474,-0.3248011,3.405283,9.956825,0.50920427,1.2020149,-0.122868076,49.227676,-0.03653852,6.5440154,1.3657061,33.090828,50.699615,1.7040551,7.798361,0.42425734,5.732769,9.758609,6.707241,83.812
2020-06-30,3.25035,0.484608,31.277569,9.671003,1.5296155,16.142397,0.59961593,4.7783756,7.5322547,1.2713931,30.452173,-0.53112155,17.943085,1.9072915,1.2634251,0.3421933,107.939644,7.4891863,4.145923,0.86234784,1.9253149,-0.2916143,3.0330172,8.823592,0.5022978,1.1268711,-0.098565385,43.88161,0.0031924844,5.850949,1.2111714,29.545183,45.41347,1.4951066,6.901391,0.35686603,4.9893436,8.798234,6.046843,76.68266
2020-07-01,3.7115583,0.46625808,31.927748,11.497297,1.6247681,17.122414,0.71325254,5.0664425,8.449236,1.2635456,31.464054,-0.5032182,19.245518,2.0958383,1.3936234,0.35472813,111.400826,8.255157,4.234826,0.71137035,2.297792,-0.27009803,3.4377089,9.429335,0.52610826,1.2470418,-0.06475267,46.148815,-0.007313192,6.4608665,1.3549174,31.39099,47.335365,1.5487406,7.9151354,0.3555542,5.6143446,8.744194,6.0971227,75.56496
2020-07-02,3.4411955,0.32760373,30.705858,10.881717,1.7028252,15.636482,0.4098442,4.967683,8.228525,1.1520408,30.164896,-0.16697207,18.417976,2.0829246,1.2693872,0.3165719,108.892914,7.894389,4.3829603,0.987767,1.9947121,-0.19303884,3.0538325,9.382007,0.37954307,1.0270845,0.019514136,44.55425,-0.11374625,6.0911083,1.2054698,30.201618,45.452454,1.7000272,7.436142,0.36045495,5.585769,9.053663,5.851204,71.42412
2020-07-03,3.1965866,0.3254742,30.803644,9.956068,1.7400066,15.634677,0.3488696,4.955201,7.5918384,1.1969904,30.291431,-0.29055157,17.840876,1.8575921,1.2185534,0.29462004,109.72774,7.337361,4.6367483,0.96185565,1.6865385,-0.2595796,2.955257,9.0757,0.37292778,1.0092835,-0.0977114,44.248734,-0.044133805,5.7544656,1.1195678,29.71182,45.475677,1.6987544,6.80735,0.44130424,5.166092,9.244202,6.0563912,74.73394
2020-07-04,3.6302238,0.46978718,34.554344,11.267215,1.7711935,17.82179,0.59098625,5.3868256,8.571733,1.3824455,33.861725,-0.48009613,20.255331,2.1622787,1.4160997,0.36535725,121.81565,8.4462185,4.7145853,0.91938496,2.1276982,-0.3130952,3.4207697,10.025464,0.5062874,1.2117546,-0.10710545,49.459545,-0.042687275,6.5788136,1.365209,33.25432,50.903305,1.7222768,7.871007,0.4225862,5.7813478,9.781993,6.716657,83.708435
2020-07-05,3.607389,0.47477874,34.47321,11.20038,1.7615027,17.76085,0.5891801,5.3691626,8.536678,1.381453,33.763977,-0.48234203,20.186464,2.1563277,1.4118482,0.36670616,121.42306,8.414495,4.6932106,0.9206127,2.1212046,-0.31535923,3.4062572,9.98845,0.506405,1.2042823,-0.10951921,49.28276,-0.042774983,6.5590982,1.3642898,33.137577,50.73026,1.7129043,7.837178,0.41990912,5.7603326,9.759952,6.6973314,83.563324
2020-07-06,3.7334142,0.4351608,34.881184,11.550013,1.8119074,17.95394,0.578468,5.4478865,8.7715645,1.3743913,34.21516,-0.4224128,20.559612,2.2204006,1.4255005,0.35823193,123.423904,8.6249695,4.7846823,0.961658,2.1583786,-0.28342092,3.4428258,10.227175,0.49452883,1.2282999,-0.06619929,50.18172,-0.06338721,6.6571627,1.3588138,33.72924,51.56948,1.7815448,8.0285,0.42118123,5.904848,9.911439,6.7714705,83.86642
2020-07-07,3.6854525,0.45306587,34.778236,11.427777,1.7941985,17.906258,0.5834539,5.426059,8.690495,1.3803881,34.093513,-0.44826457,20.446835,2.1982512,1.4229245,0.36276814,122.850174,8.553732,4.755135,0.9452388,2.1469579,-0.29818052,3.4348645,10.1480255,0.5002178,1.2194967,-0.085498646,49.908176,-0.055407427,6.630224,1.3650475,33.54988,51.321598,1.755677,7.9651318,0.4216998,5.858228,9.866439,6.753912,83.90338
2020-07-08,3.6593952,0.44664755,34.517136,11.359285,1.7889334,17.7667,0.5717254,5.396636,8.634447,1.3682399,33.84478,-0.43823305,20.293583,2.1807432,1.4120091,0.35945147,121.96411,8.4881115,4.7396803,0.94332635,2.1268287,-0.295591,3.4097428,10.083406,0.4931687,1.206993,-0.085436314,49.546356,-0.05530978,6.5846763,1.353244,33.314358,50.94031,1.7497509,7.908202,0.42124504,5.823969,9.816523,6.703521,83.23817
