Day,Adams,Asotin,Benton,Chelan,Clallam,Clark,Columbia,Cowlitz,Douglas,Ferry,Franklin,Garfield,Grant,Grays Harbor,Island,Jefferson,King,Kitsap,Kittitas,Klickitat,Lewis,Lincoln,Mason,Okanogan,Out of WA,Pacific,Pend Oreille,Pierce,San Juan,Skagit,Skamania,Snohomish,Spokane,Stevens,Thurston,Wahkiakum,Walla Walla,Whatcom,Whitman,Yakima
2020-09-02,6,0,14,4,2,13,1,3,0,0,9,0,22,4,0,0,99,11,0,0,4,0,2,1,0,0,0,43,0,4,2,28,51,2,1,0,8,8,72,12
2020-09-03,23,4,5,7,1,21,1,0,2,2,15,0,45,8,0,0,95,6,-1,0,5,0,1,1,0,0,0,58,0,14,-2,39,41,0,10,0,-2,4,55,19
2020-09-04,7,1,13,5,4,22,0,4,0,0,19,0,15,13,1,0,130,8,1,2,1,1,10,4,0,4,1,59,0,2,2,23,33,0,11,0,9,7,51,13
2020-09-05,19,0,10,1,1,17,0,3,1,1,16,0,31,9,1,0,144,9,0,-1,8,0,1,0,0,2,1,49,0,2,-1,33,40,0,5,0,5,8,54,27
2020-09-06,14,1,5,19,0,7,0,0,5,0,9,0,21,11,0,0,71,8,1,0,10,1,2,0,0,1,0,39,0,5,0,23,26,1,4,0,8,6,58,25
2020-09-07,5,0,6,6,0,7,0,2,1,0,3,0,47,7,0,1,89,4,0,0,12,1,3,1,0,1,0,26,0,1,0,12,36,1,2,0,3,6,22,12
2020-09-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-09,15,2,39,3,0,11,-1,1,1,1,24,0,25,6,0,-1,87,16,0,3,24,1,3,0,0,1,0,45,0,1,0,41,48,0,10,0,3,6,31,25
2020-09-10,5,0,20,2,1,64,0,13,2,0,14,4,12,20,0,0,106,8,0,2,7,0,5,0,0,5,0,40,0,3,0,21,39,0,6,0,10,16,16,16
2020-09-11,2,1,13,3,-3,34,0,0,0,0,9,0,36,6,2,0,121,10,25,4,9,1,2,0,0,2,0,43,0,6,0,41,73,0,9,0,6,11,74,17
2020-09-12,4,1,22,3,0,14,0,4,0,0,19,1,18,21,2,1,134,13,10,0,3,1,3,0,0,0,0,30,0,0,0,18,53,2,7,0,6,14,47,12
2020-09-13,11,1,14,17,0,10,0,0,1,0,12,1,29,7,0,0,89,6,1,0,2,1,2,0,0,1,0,45,0,2,0,28,40,1,2,0,2,8,7,12
2020-09-14,17,0,9,13,1,7,0,2,2,0,18,0,53,8,0,0,49,-1,0,0,4,0,0,4,0,0,0,31,0,1,0,20,50,0,1,0,0,4,0,18
2020-09-15,5,5,9,3,1,46,0,3,0,0,4,0,18,4,3,0,48,3,1,2,9,1,0,12,0,0,0,26,0,3,0,28,36,0,4,0,2,4,37,15
2020-09-16,1,2,13,9,1,12,0,4,6,1,6,1,15,12,5,0,89,4,1,0,2,-1,1,5,0,0,0,31,0,0,0,19,57,3,4,0,8,11,6,8
2020-09-17,11,6,14,4,0,21,0,5,0,-1,6,0,11,12,1,0,99,14,0,1,6,1,4,-1,0,1,1,30,0,4,0,21,51,0,7,0,5,6,25,19
2020-09-18,5,6,11,0,2,8,0,1,0,0,7,0,26,13,3,1,116,6,2,0,1,0,5,1,0,2,1,42,0,3,0,32,54,7,4,0,8,8,20,16
2020-09-19,14,1,14,7,1,39,0,13,0,0,22,0,44,15,2,-1,124,6,1,0,4,0,3,1,0,0,0,52,0,4,0,28,103,3,8,0,11,19,25,31
2020-09-20,9,4,10,2,2,13,0,8,0,0,11,0,11,13,0,0,65,4,0,0,7,1,4,0,0,0,0,33,0,2,3,22,46,1,4,0,3,12,29,23
2020-09-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,57,0,0,0,0,0,0,0
2020-09-22,6,-1,26,1,1,48,0,19,3,0,12,0,15,14,7,0,43,7,3,2,11,1,4,5,0,0,1,41,0,5,0,38,88,6,6,0,3,23,16,18
2020-09-23,4,3,40,1,1,25,0,5,3,0,19,0,50,14,2,0,91,4,15,-1,10,0,3,4,0,0,0,42,0,4,1,27,81,8,5,0,5,15,11,15
2020-09-24,13,11,24,2,3,36,0,16,0,0,12,0,40,8,6,0,110,6,5,1,1,1,2,9,0,0,1,39,0,2,0,23,114,1,15,0,5,6,9,15
2020-09-25,4,5,15,2,0,491,0,6,1,1,12,0,15,8,5,0,106,16,11,0,7,3,6,3,0,0,0,52,0,5,1,36,100,3,11,0,6,10,28,16
2020-09-26,7,0,15,1,1,39,0,3,2,0,23,0,11,16,1,0,129,19,4,0,7,4,7,1,0,0,0,61,0,5,0,57,69,2,16,0,9,9,41,31
2020-09-27,4,5,12,4,1,19,0,-1,1,0,17,0,18,7,0,0,108,8,1,0,24,0,3,1,0,0,2,64,0,3,0,27,71,0,7,0,3,11,10,17
2020-09-28,12,1,4,3,1,11,0,2,3,0,15,0,16,3,0,0,95,12,4,1,2,-1,5,1,0,0,0,48,0,4,0,15,65,0,14,0,6,7,11,10
2020-09-29,6,5,27,4,0,46,0,18,1,0,13,2,20,-1,0,0,39,3,5,0,13,3,2,-1,0,3,3,41,0,0,0,30,56,0,2,0,3,8,36,8
2020-09-30,2,6,14,0,4,22,0,5,1,0,22,-1,3,17,1,0,130,6,1,0,10,-1,3,7,0,3,0,62,0,4,0,40,73,14,6,0,13,2,0,18
